INFO_ORIGE,ID,COLLECTORS,PAIS,Locality,Habitat,Abundance,Plant_Desc,Min_Elevat,Max_Elevat,Averege_Elevat,SRTM90m,Average_STRM90M_STRM30M,Datum geodesico,LATITUDE,LONGITUD,Useful_mapping,GENUS,full_scien,name_clean,Tipo,Common_Nam,Repository,IUCN_RL_CO,IUCN_RL_cr,GEPC_Natio,GEPC_Nat_1,Native,Endemic
Diaz,HodgE16,"Hodge, W.H.; DELETE E16",ECUADOR,ECUADOR: Carchi. Paramo el Angel. Between El Angel and Tulcan.,no data,no data,In flower.,4000,4000,4000,3751,3751.5,WGS84,0.6766,-77.87984,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Hitc20912,"Hitchcock, A. S.; DELETE 20912",ECUADOR,ECUADOR: Carchi. Paramos 12 miles W of Tulcan.,no data,no data,"Covering large areas, miles in extend, the dominant plant; forms trunck as much as 15 ft.Tall, the old leaves in a mass below the terminal tuft; flowers shorter than leaves and in their axils; rays yellow, disk dark, briownish yellow. (See photo). In flo",3300,3300,3300,3277,3280,WGS84,0.79384,-77.86337,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Hekk10300,"Hekker, F.; Hekking, W. H. A. 10300",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,Ligulate ray flowers yellow. Tubular disk flowers orange to briownish yellow. In flower.,3500,3500,3500,3529,3528,WGS84,0.65466,-77.89067,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US (QCA, U)",LC,NA,LC,NA,Native,NA
Diaz,Gent30490,"Gentry, Alwyn Howard; Benavides, O.; Mulampy, M.; Hikes, N.; Libenson, S.; Olson, M.; cagallo, A.",COLOMBIA,Narino Pasto Volcan El Galeras.,Upper edge of Espeletia belt.,no data,"Pachycaul thick-stemmed treelet 2-3 in tall, flowers yellow.",3700,3700,3700,3702,3700,WGS84,1.22737,-77.34298,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Gent26332,"Gentry, Alwyn Howard; DELETE 26332",ECUADOR,"ECUADOR: Carchi. 26 km W of Tulcan on road to Maldonado, Paramo de Chilos on Colombia border. .",no data,no data,no data,3510,3510,3510,3408,3410,WGS84,0.78333,-77.86666,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,MO,LC,NA,LC,NA,Native,NA
Diaz,Garg500,"Garganta F., M. de",COLOMBIA,Narino Yacuanquer Al norte de Yacuanquer. Paramo de San Jose - quebrada de la Pradera: 4000 m.  mas o menos.,no data,no data,no data,4000,4000,4000,3696,3706,WGS84,1.17657,-77.37943,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Garc13107,"Garcia-Barriga, Hernando; DELETE 13107",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,1 m; flores amarillo-clario. In flower.,3000,3650,3325,3293,3293.5,WGS84,0.6473,-77.91794,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Garc13106,"Garcia-Barriga, Hernando; DELETE 13106",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,"Yerba alta 2 m, flores amarillas. In flower.",3000,3650,3325,3267,3272,WGS84,0.64746,-77.91975,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Funk11049,"Funk, V.A.; Gavilanes, M.",ECUADOR,"ECUADOR: Sucumbios  8 km al E of the Pan American Hwy on rd to La Bonita, S at Cocha Seca 1.2 km, and up trial to paramo.",Clusia forest and paramo. Common on exposed ridges and hillsides.,no data,no data,3500,3500,3500,3319,3319,WGS84,0.63333,-77.68333,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Fosb27445,"Fosberg, F.R.; DELETE 27445",ECUADOR,"ECUADOR: Carchi. Paramo el Angel. El viaderio, 10 km NE of El Angel.","Abundant, the dominant shrub at open paramo",no data,"Trunk 2 m tall, leaves in a single large riosette at top, inflorescences ascending, flowers yellow. In flower.",3650,3700,3675,3477,3474.5,WGS84,0.66667,-77.85,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, F",LC,NA,LC,NA,Native,NA
Diaz,Fern1143,"Fernandez, A.",COLOMBIA,Narino  Camino de herradura entre Tuquerres y el volcan Azufral.,no data,no data,no data,3100,3100,3100,3704,3706,WGS84,1.09634,-77.68233,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Ewan16539,"Ewan, J.A.",COLOMBIA,"Narino  Near summit of Cordillera Oriental, above Rio de Potrerios, headwaters of Rio Tellez. Close to a Laguna .",Colony on shore of laguna or very wet paramo bog.,no data,"Plants 2-5 m high, the trunk heavily clothed with old leaves; just coming into fl.",3300,3300,3300,3582,3581,WGS84,0.89704,-77.40895,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Ewan16325,"Ewan, J.A.",COLOMBIA,"Narino  Pasto, Volcan El Galeras (N slope).","Creates a conspicuous beltof vegetation, associated with abundant bunck-grass (Agriostis?).",no data,Almost entirely out of flowers now. See photo.,3250,3250,3250,3747,3753,WGS84,1.23211,-77.35157,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Ewan16303,"Ewan, J.A.; DELETE 16303",ECUADOR,"ECUADOR: Carchi. 5 km S of Tulcan, Altos del Boliche, Cordillera Oriental. Summit of divide (Cord. Oriental) between Tulcan and Pun.","Only sp. evidently present, in colonies along margins of paramo in some what drier griound.",no data,In flower.,3080,3080,3080,3070,3072.5,WGS84,0.75166,-77.72881,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, F",LC,NA,LC,NA,Native,NA
Diaz,Ewan16288,"Ewan, J.A.",COLOMBIA,"Narino  Cordillera Oriental (?), Las juntas.","Common, as colonies, over open paramo and in boggy opens among the paramillo.",no data,no data,2990,2990,2990,3462,3461,WGS84,0.86924,-77.36229,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Ewan16094,"Ewan, J.A.",COLOMBIA,Narino  W slope of Volcan de Chiles.,no data,no data,Individuals friom low nearly acaulescent habit up to 6 m high or more. Flower freely.,3290,3290,3290,4013,4046.5,WGS84,0.80231,-77.96126,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Espi3095,"Espinoza, R.",COLOMBIA,Narino  35 km E de Pasto.,no data,no data,"Inflorescencia color amarillo limon. Flores exteriores amarillas, anteras grises.",3200,3200,3200,3536,3530.5,WGS84,1.21759,-77.3389,1,Espeletia,Espeletia schultesiana Cuatrec.,Espeletia schultesiana,Especie,Frailejon,no data,VU,B1ab(iii),VU,B1ab(iii),Native,Endemic
Diaz,Erik59065,"Eriksen, Bente; DELETE 59065",ECUADOR,ECUADOR: Carchi. road between Tulcan and Maldonado. Espeletia Paramo S of Volcan Chiles. Soil temp.: 8‚àû C.,no data,no data,Espeletia pycnophylla subsp. angelensis Cuatr,3800,3850,3825,3682,3682,WGS84,0.78333,-77.96666,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,AAU,LC,NA,LC,NA,Native,NA
Diaz,Erik45805,"Eriksen, Bente; DELETE 45805",ECUADOR,"ECUADOR: Carchi. Mirador. Recently burnt Paramo dominated by Espeletia pycnophylla and grasses, about 12 km north of El Playon de San Francisco.",no data,no data,Stems 0.5 - 2 m tall. Flowers yellow with briown stamens. Espeletia pycnophylla subsp. angelensis Cuatr,3500,3600,3550,3426,3425,WGS84,0.61666,-77.61666,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,AAU,LC,NA,LC,NA,Native,NA
Diaz,Dorr6023,"Dorr, L.J.; Barnett, L.C. 6023",ECUADOR,ECUADOR: Carchi. . Paramo en la via que conduce a Tulcan A 13.6 km al NE de El Angel.,paramo,no data,"Cauliriosula 0.5-4 m de altura Hojas en roseta creciendo de un tallo alto, erectas y densamente pubescentes Flores axilares en cabezuelas, de inflorescencia erecta, densamente pubescente. Flores radiales amarillas. Dominante. In flower.",3100,3100,3100,3183,3181.5,WGS84,0.64232,-77.925,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,CAS,LC,NA,LC,NA,Native,NA
Diaz,Dods12050,"Dodson, Calaway H.; Gentry, A. H.",ECUADOR,"ECUADOR: Carchi  13 km W of Carmelo, along road friom Tulcan to Alegr??a, via carmelo and Santa Barbara.",no data,no data,"Thick trunked shrub to 2 m tall, seldom branched forming dense stands many hectares in extend. Flowers yellow.",3220,3220,3220,3159,3136,WGS84,0.65447,-77.6163,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, MO",LC,NA,LC,NA,Native,NA
Diaz,DiazSPA,"Diazgranados, M.",COLOMBIA,Narino  P. del Azufral.,En pajonal con escasos frailejones.,no data,Alt. tot.: 1.5 m; en flor.,3800,3800,3800,3817,3824.5,WGS84,1.08079,-77.72557,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Diaz3720,"Diazgranados, M.; Barber, J.",COLOMBIA,Narino  A 500 m montana arriba desde la via principal. Este paramo se encuentra en frente del Volcan Azufral.,En pajonal con escasos frailejones.,no data,Alt. tot.: 0.6 m; alt. de la roseta: 0.6 m; alt. visible del caule: 0.0 m; diam. de la roseta: 0.6 m; inflorescencias: 3 maduras.,3364,3364,3364,3350,3347,WGS84,1.04783,-77.77998,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Diaz3719,"Diazgranados, M.; Barber, J.",COLOMBIA,Narino  A 500 m montana arriba desde la via principal. Este paramo se encuentra en frente del Volcan Azufral.,En pajonal con escasos frailejones.,no data,"Alt. tot.: 1.3 m; alt. de la roseta: 1.3 m; alt. visible del caule: 0.8 m; diam. de la roseta: 0.5 m; diam. del caule: 15 cm; inflorescencias: 2 maduras. Hojas muy singulares, solo se observarion 3 individuos con estas caracter??sticas.",3358,3358,3358,3333,3335.5,WGS84,1.04815,-77.77993,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Diaz3718,"Diazgranados, M.; Barber, J.",COLOMBIA,Narino  A 500 m montana arriba desde la via principal. Este paramo se encuentra en frente del Volcan Azufral.,En pajonal con escasos frailejones.,no data,Alt. tot.: 1.0 m; alt. de la roseta: 1.0 m; diam. de la roseta: 0.4 m; diam. del caule: 15 cm; inflorescencias: 3 maduras.,3357,3357,3357,3333,3335.5,WGS84,1.04815,-77.77995,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,De G500,"De Garganta, M.",COLOMBIA,Narino  Yacuanquer.,no data,no data,no data,4000,4000,4000,3748,3729.5,WGS84,1.18269,-77.38201,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,De G228,"De Garganta, M.",COLOMBIA,"Narino  Pasto, Volcan El Galeras.",no data,no data,no data,0,0,0,3896,3903,WGS84,1.22314,-77.34692,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Cuat26931,"Cuatrecasas, Jose; Mora, L.E.",COLOMBIA,"Narino  Macizo de Volcan Galeras, easTeran slopes.",no data,no data,no data,3900,3900,3900,3873,3873,WGS84,1.22576,-77.34631,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Clar6416,"Clark, John Littner; Mejia, O. 6416",ECUADOR,ECUADOR: Carchi. Tulcan. Canton: Tulcan. Collection made along made highway between Maldonado and Tulcan (near Tufino). Near northern border of the Reserva Ecologica El Angel. .,Paramo.,no data,Shrub 2 m tall. Leaves terminally clustered on a thick stem Perianth yellow. In flower.,4000,4000,4000,4077,4077.5,WGS84,0.81667,-77.95,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, QCA, QCNE",LC,NA,LC,NA,Native,NA
Diaz,Ceru10892,"Cerun Martinez, Carlos Eduardo; DELETE 10892",ECUADOR,"ECUADOR: Carchi. Tulcan. Parrioquia Tufi?ío. Hacienda Santa B¬?rbara. Bosque humedo Montano. Informantes: Segundo Tapia, Segundo Escobar, Jaime Tupe, Consuelo Carvial.  .",no data,no data,Arbusto de 2 m de altura. Inflorescencia amarilla. La hoja se aplica en la frente para aliviar el dolor de cabeza. Tambi?àn se emplea en ornamentaci?õn. Nombre comÀôn: frailej?õn.,3300,3300,3300,3360,3354.5,no data,0.8,-77.86666,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,MO,LC,NA,LC,NA,Native,NA
Diaz,CampE-304,"Camp, W.H.; DELETE E-304",ECUADOR,ECUADOR: Carchi. Volcan de Chiles. SE slopes of Volcan Chiles.,no data,no data,Plants 3 m (or in priotected areas 5 m). Ray and disk flowers yellow. In flower.,3600,3767,3683.5,3682,3715,WGS84,0.78988,-77.90966,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,F,LC,NA,LC,NA,Native,NA
Diaz,Bohl588,"Bohlin, J. E.; Bohlin, M. 588",ECUADOR,ECUADOR: Carchi. Paramo el Angel. 30 km SW of Tulcan.,Espeletia paramo.,no data,"Herb 3 m tall, coriolla yellow. In flower.",4000,4000,4000,3776,3780.5,WGS84,0.67854,-77.87926,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Boek720,"Boeke, Jef D.; DELETE 720",ECUADOR,ECUADOR: Carchi. Paramo el Angel. road El Angel - Tulcan. 11.3 km friom El Angel.,"Espeletia paramo, sub-paramo",no data,"Infl. all yellow, appears silvery friom a distance. To +- 3 m tall. specimens seen in paramo prioper which reached an estimate height of over 7 m flowers yellow. In flower.",3160,3280,3220,3289,3293.5,WGS84,0.64737,-77.91368,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Boek2755,"Boeke, Jef D.; Jaramillo, J. 2755",ECUADOR,"ECUADOR: Carchi. Tulcan - El Carmelo road, El Frailjejon.",Espeletia paramo,no data,"Caulirriosuletum to 3 m tall. Inflorescence yellow, plants appearing silvery friom a distance. In flower.",0,0,0,3262,3262.5,WGS84,0.74326,-77.70914,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, AAU, GB, MO",LC,NA,LC,NA,Native,NA
Diaz,Boek2358,"Boeke, Jef D.",ECUADOR,ECUADOR: Carchi  Julio Andrade-Planyon de San Francisco road. Cochaseca. Eastward-facing hillside with typical Paramo vegetation. .,"Population of 500-1000 individuals, Growing among paramo-ferns, grasses, Hypericum, Castilleja, no evidence of fire damage. Isolated friom Espeletia population.",no data,"To 3 m tall, pubescence silvery, inflorescences yellow.",0,0,0,3405,3398.5,WGS84,0.63786,-77.6565,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, F",LC,NA,LC,NA,Native,NA
Diaz,Bess2201,"Besse, L.; Besse A.; Halton, J.; Luther, H. 2201",ECUADOR,ECUADOR: Carchi. Paramo el Angel. Tulcan-Maldonado.,no data,no data,"Common plant of the paramo,  Plant often more than 3 m tall. Ray flowers yellow, anthers briown. In flower.",3600,3600,3600,3590,3588,WGS84,0.79212,-77.88882,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"US, F",LC,NA,LC,NA,Native,NA
Diaz,Benon.d.,"Benoist, M. R.; DELETE n.d.",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,In flower.,0,0,0,3568,3566,WGS84,0.65733,-77.89037,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Beck1042,"Becking, M.L.",COLOMBIA,"Cauca Argelia Vereda El Naranjal, Cordillera occidental, rio Plateado, nacimiento del rio Micay, Paramo de la Soledad.",no data,no data,no data,3250,3250,3250,3639,3632.5,WGS84,2.23775,-77.33886,1,Espeletia,Espeletia marnixiana S.Diaz & Pedraza,Espeletia marnixiana,Especie,no data,no data,DD,NA,DD,NA,Native,NA
Diaz,Bart34490,"Barthlott, R.; DELETE 34490",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,In flower.,3600,3600,3600,3603,3606,WGS84,0.66378,-77.88737,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Barc9411a,"Barclay, Harriet George; Juajibioy, P.",ECUADOR,"ECUADOR: Carchi  Alrededores de viaderio, W-facing with very large Espeletia, below sandle between peaks of ridge above high point of road. .",no data,no data,"Largest one seen: 345 cm tall; with many flowering stalks; old leaves whiter than No. 9409, green-felty with long white hairs above. Invol. bracts and flower stems very hairy. Ligul. fls. yellow.",3825,3825,3825,3801,3814,WGS84,0.68723,-77.88867,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Barc9409a,"Barclay, Harriet George; Juajibioy, P.",ECUADOR,ECUADOR: Carchi  Alrededores de El viaderio. Slopes leading to small lake on west side of ridge above hight point of road.,Gentle slopes dominated by grasses and Espeletia.,no data,"Caulirriosuletum Mature leaves pale green-felty both sides. Petioles with pale yellow hairs. Embryonic leaves golden-yellow. Inflorescences very hairy; firts bracts midway on flowering stalk, long. Invol. bracts green inside, very hairy outside. Ligul. f",3775,3775,3775,3789,3790,WGS84,0.6891,-77.89571,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Barc5010,"Barclay, Harriet George; DELETE 5010",ECUADOR,"ECUADOR: Pastaza. Paramo el Angel, between El Angel and Las Juntas. .",no data,no data,no data,3500,3500,3500,3840,3840.5,WGS84,0.71667,-77.9666,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,MO,LC,NA,LC,NA,Native,NA
Diaz,Barc4626,"Barclay, Harriet George",COLOMBIA,"Narino  Grassy slopes, bosque, and high volcan, Galeras, near Pasto.",no data,no data,no data,3600,3600,3600,3847,3847.5,WGS84,1.22082,-77.34495,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Bamp6231,"Bamps, Paul Rudolphe Joseph; DELETE 6231",ECUADOR,"ECUADOR. Tulcan-El Angel, km 41 Paramo.",no data,no data,Pante a faux trionc atteigna 3-4 de haut. Capitules jaunes.,0,0,0,3635,3635,WGS84,0.66666,-77.88333,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,MO,LC,NA,LC,NA,Native,NA
Diaz,Bals877,"Balslev, Henrik; DELETE 877",ECUADOR,"ECUADOR: Carchi. Tulcan - El Angel road, 21 km S of Las Juntas. Shrub Paramo.",no data,no data,"To 3 m high, single stemmed riosette plant. Espeletia pycnophylla Cuatr.",3350,3350,3350,3643,3642,WGS84,0.68333,-77.83333,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,AAU,LC,NA,LC,NA,Native,NA
Diaz,Ball5775,"Balls, E.K.; DELETE 5775",ECUADOR,ECUADOR: Carchi. Paramo el Angel,"Growing in great numbers acrioss the barren, open tops of the hills. Apart friom the coarse grasses it is the only plant noticeable in the landscape as one passes. Volcanic hills without any form of shelter or priotection friom weather.",no data,"Flowers yellow, to 1 1/4  diam in close heads enclosed in densely woolly involucre, both grey and gold-briown. Stiffish stem to 15 long coming friom between the leaves of the riosette. Leaves soft, felt-like, narriow-pointed, to 18 long, forming a dense,",4150,4150,4150,4131,4130.5,WGS84,0.73178,-77.92418,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Aspl7078,"Asplund, E.;",ECUADOR,ECUADOR: Carchi  Paramo El Angel ,no data,no data,no data,3400,3400,3400,3417,3416.5,WGS84,0.65156,-77.90184,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,CAS,LC,NA,LC,NA,Native,NA
Diaz,Aspl16823,"Asplund, E.; DELETE 16823",ECUADOR,ECUADOR: Carchi. Paramo.,"Paramo, frailejones.",no data,"Disc flowers chamois with blackish anthers, rays dark yellow. In flower.",3300,3300,3300,3318,3321.5,WGS84,0.65041,-77.91175,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,US,LC,NA,LC,NA,Native,NA
Diaz,Ange17,"Angel, Sonia",COLOMBIA,Narino Pasto Paramo de los Frailes.,no data,no data,no data,3370,3370,3370,3409,3410,WGS84,1.24992,-77.21472,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Ange12,"Angel, Sonia",COLOMBIA,"Narino Pasto Vereda El Carmelo, Paramo de Morarzurco.",no data,no data,no data,3578,3578,3578,3418,3426,WGS84,1.26356,-77.24205,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
Diaz,Aedo13353,"Aedo, Carlos; DELETE 13353",ECUADOR,"ECUADOR: Carchi. Paramo el Angel, Paramo.",no data,no data,no data,3560,3560,3560,3581,3586.5,WGS84,0.70555,-77.98,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,"MA, MO, QCA",LC,NA,LC,NA,Native,NA
Diaz,Acos8524,"Acosta, M.; DELETE 8524",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,Arborea. In flower.,3400,3400,3400,3389,3393.5,WGS84,0.65123,-77.85333,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,F,LC,NA,LC,NA,Native,NA
Diaz,Acos10564,"Acosta, M.; DELETE 10564",ECUADOR,ECUADOR: Carchi. Paramo el Angel,no data,no data,Espeletia de talla gigantesca. In flower.,3300,3800,3550,3738,3738.5,WGS84,0.69269,-77.8779,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,F,LC,NA,LC,NA,Native,NA
GBIF,3698373775,Miguel A. Casado,ECUADOR,"Tulcan, Ecuador",no data,no data,no data,0,0,0,3736,3736,no data,0.69364,-77.88426,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
GBIF,3468778161,riomina Villacis,ECUADOR,"Tulcan, Ecuador",no data,no data,no data,0,0,0,3786,3787,no data,0.75289,-77.90474,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
GBIF,3466090835,Jose Andres Crdoba,COLOMBIA,"Mora Surco, Buesaco, Nario, Colombia",no data,no data,no data,0,0,0,3369,3378,no data,1.27036,-77.2293,1,Espeletia,Espeletia pycnophylla Cuatrec.,Espeletia pycnophylla,Especie,Frailejon,no data,LC,NA,LC,NA,Native,NA
